schoolid_cps,schoolname_cps,fullname_cps,schoolname2_cps,isbe_name_cps,street_number_cps,street_direction_cps,street_name_cps,city_cps,state_cps,zip_cps,cps_unit_cps,oracleid_cps,school_category_cps,community_area_number_cps,community_area_cps,geographicarea_cps,geographic_area_number_cps,cook_county_district_cps,census_block_cps,latitude_cps,longitude_cps,ncessch_num_cps,ncessch_cps,census_tract_cps
610391,Lindblom HS,Robert Lindblom Math & Science Academy HS,Lindblom HS,Lindblom Math & Science Acad HS,6130,S,Wolcott Ave,Chicago,IL,60636,7110.0,46511,HS,67.0,West Englewood,Englewood,4.0,2.0,170316706002004,41.8944493760999,-87.7261296105999,170993005791,_170993005791,17031670600
609837,Carnegie,Andrew Carnegie Elementary School,Carnegie,Carnegie Elem School,1414,E,61st Pl,Chicago,IL,60637,2630.0,22551,ES,42.0,Woodlawn,Woodlawn,13.0,3.0,170314202001005,41.9037928007999,-87.7178899134,170993000648,_170993000648,17031420200
609865,Jordan,Jordan Elementary Community School,Jordan,Jordan Elem Community School,7414,N,Wolcott Ave,Chicago,IL,60626,2870.0,22811,ES,1.0,Rogers Park,Ravenswood,30.0,13.0,170310102012037,41.8995652977,-87.6819747753,170993000441,_170993000441,17031010201
400136,Yccs Chtr - Olive Harvey,YCCS-Olive Harvey Middle College HS,Yccs Chtr - Olive Harvey,Youth Connections Charter HS,10001,S,Woodlawn Ave,Chicago,IL,60628,9053.0,66621,HS,50.0,Pullman,Chatham,12.0,4.0,170315001004011,41.7129281790999,-87.592368917,170993003473,_170993003473,17031500100
609708,Foreman HS,Edwin G Foreman High School,Foreman HS,Foreman High School,3235,N,LeClaire Ave,Chicago,IL,60641,1330.0,46131,HS,15.0,Portage Park,Albany Irving,27.0,12.0,170311510012004,41.6899513075999,-87.6375354477,170993000799,_170993000799,17031151001
609732,Steinmetz College Prep HS,Charles P Steinmetz College Preparatory HS,Steinmetz College Prep HS,Steinmetz College Prep HS,3030,N,Mobile Ave,Chicago,IL,60634,1560.0,46291,HS,19.0,Belmont Cragin,Belmont Cragin,26.0,9.0,170311904011023,41.9463432311,-87.7356352652,170993001139,_170993001139,17031190401
610228,Whittier,John Greenleaf Whittier Elementary School,Whittier,Whittier Elem School,1900,W,23rd St,Chicago,IL,60608,6450.0,25861,ES,31.0,Lower West Side,Pilsen - Little Village,16.0,7.0,170318432002060,41.7923466681999,-87.7109506711999,170993001159,_170993001159,17031843200
610533,Prieto,Dr Jorge Prieto Math and Science,Prieto,Prieto Math-Science Elem Sch,2231,N,Central Ave,Chicago,IL,60639,8023.0,22581,ES,19.0,Belmont Cragin,Belmont Cragin,26.0,8.0,170311912002000,41.7677825488,-87.5903965778999,,_,17031191200
609929,Fulton,Robert Fulton Elementary School,Fulton,Fulton Elem School,5300,S,Hermitage Ave,Chicago,IL,60609,3450.0,23281,ES,61.0,New City,Englewood,4.0,11.0,170316118002004,41.7384260114,-87.6680626795999,170993000780,_170993000780,17031611800
400101,Uno Chtr  - Sandra Cisneros,UNO Charter - Sandra Cisneros,Uno Chtr  - Sandra Cisneros,UNO Acad Elem School,2744,W,Pershing Rd,Chicago,IL,60632,8094.0,66398,ES,58.0,Brighton Park,McKinley Park,17.0,7.0,170315801002027,41.8228563157,-87.6939948957,,_,17031580100
400071,Providence Chtr - Bunche,Providence Englewood Charter - Bunche,Providence Chtr - Bunche,Providence-Englewood Elem Charter,6515,S,Ashland Ave,Chicago,IL,60636,6700.0,66471,ES,67.0,West Englewood,Englewood,4.0,2.0,170316711001014,41.7753667499,-87.6640324802999,170993099981,_170993099981,17031671100
610329,Orozco,Orozco Fine Arts & Sciences Elementary School,Orozco,Orozco Elem Fine Arts & Sciences,1940,W,18th St,Chicago,IL,60608,7610.0,31281,ES,31.0,Lower West Side,Pilsen - Little Village,16.0,7.0,170313109001002,41.7337060934999,-87.5577592350999,170993004954,_170993004954,17031310900
610029,Lozano,Rodolfo Lozano Bilingual & International Ctr ES,Lozano,Lozano Elem Bilingual & Intl Ctr,1501,N,Greenview Ave,Chicago,IL,60642,4380.0,24101,ES,24.0,West Town,Near North,10.0,1.0,170312416001009,41.7897225962,-87.7791785902,170993000901,_170993000901,17031241600
609939,Gillespie,Frank L Gillespie Elementary School,Gillespie,Gillespie Elem School,9301,S,State St,Chicago,IL,60619,3530.0,23321,ES,49.0,Roseland,Chatham,12.0,4.0,170314903002011,41.9763519836999,-87.7962718868,170993000816,_170993000816,17031490300
610248,Chgo Acad ES,Chicago Academy Elementary School,Chgo Acad ES,Chicago Academy Elem School,3400,N,Austin Ave,Chicago,IL,60634,6670.0,45211,ES,17.0,Dunning,Reed-Dunning,24.0,12.0,170311711001012,41.8903679065,-87.7677051698999,170993004286,_170993004286,17031171100
609748,York HS,Consuella B York Alternative High School,York HS,York Alternative High School,2700,S,California Ave,Chicago,IL,60608,1730.0,49041,HS,30.0,South Lawndale,Pilsen - Little Village,16.0,2.0,170318435001023,41.7598529312,-87.6759101223999,170993000693,_170993000693,17031843500
610235,Young,Ella Flagg Young Elementary School,Young,Young Elem School,1434,N,Parkside Ave,Chicago,IL,60651,6520.0,25921,ES,25.0,Austin,Austin,25.0,1.0,170312506001008,41.8528272101999,-87.6293087389999,170993001171,_170993001171,17031250600
609755,Young HS,Whitney M Young Magnet High School,Young HS,Young Magnet High School,211,S,Laflin St,Chicago,IL,60607,1810.0,47101,HS,28.0,Near West Side,Near West,23.0,2.0,170318331003031,41.6912481756999,-87.7177706096999,170993000714,_170993000714,17031833100
609973,Zapata,Emiliano Zapata Elementary Academy,Zapata,Zapata Elem Academy,2728,S,Kostner Ave,Chicago,IL,60623,3820.0,23611,ES,30.0,South Lawndale,Pilsen - Little Village,16.0,7.0,170313018012023,41.7573400731,-87.6327735184,170993001609,_170993001609,17031301801
400010,Ace Technical Chtr HS,"Architecture, Construction, and Engineering(ACE)Technical Charter School",Ace Technical Chtr HS,Ace Technical Charter High School,5410,S,State St,Chicago,IL,60609,7950.0,66291,HS,40.0,Washington Park,Bronzeville,15.0,2.0,170318361002000,41.796121999,-87.6258123714,170993005684,_170993005684,17031836100
