School ID,School Name,ncessch,school_id,school_name,leaid,latitude,longitude,census_tract,college_enroll_pct,salaries_crdc,free_or_reduced_price_lunch,teachers_certified_fte_crdc,counselors_fte_crdc,law_enforcement_fte_crdc,enrl_AP_crdc,FY 2017 Ending Budget,food_stamps,above_pov_rate,internet_rate,emp_rate_25_64,median_earnings,ds_pm_pred
609718,KENNEDY HS,170993000924,924,Kennedy High School,1709930,41.790206,-87.780788,17031561100,0.6940000000000001,69474.92592592593,0.7486694263749261,0.0638675340035482,0.0029568302779420462,0.0,0.12596096984033117,9132.273211117681,0.09429941395844432,96.2,74.90676611614278,94.1,40117,71.803
610513,AIR FORCE HS,170993006055,6055,Air Force Academy High School,1709930,41.827898,-87.632962,17031340600,0.6890000000000001,105875.29761904762,0.8669201520912547,0.07984790874524715,0.0076045627376425855,0.0,0.14068441064638784,14081.604562737642,0.5472154963680388,28.599999999999994,38.7409200968523,65.9,13421,69.51259999999999
609691,NORTH-GRAND HS,170993005074,5074,North-Grand High School,1709930,41.912521,-87.735313,17031230500,0.685,79580.3253968254,0.9604166666666667,0.065625,0.004166666666666667,0.0,0.14166666666666666,9864.530208333334,0.38523131672597866,61.8,62.45551601423488,97.2,23232,72.6627
609759,CLEMENTE HS,170993001086,1086,Clemente Community Academy High School,1709930,41.902601,-87.685986,17031242400,0.6809999999999999,75960.33035714286,0.9364238410596026,0.07417218543046358,0.0026490066225165563,0.0026490066225165563,0.1562913907284768,11003.337748344371,0.040875912408759124,89.1,88.6861313868613,96.3,48333,71.1694
609732,STEINMETZ HS,170993001139,1139,Steinmetz College Prep High School,1709930,41.935607,-87.784325,17031190401,0.679,83172.02531645569,0.8989028213166145,0.06191222570532915,0.003134796238244514,0.0,0.12617554858934169,10742.186520376175,0.13371150729335493,82.3,67.26094003241491,88.4,30870,73.404
610381,BRONZEVILLE HS,170993005792,5792,Bronzeville Scholastic High School,1709930,41.804436,-87.62508,17031381800,0.679,82922.82142857143,0.9503105590062112,0.06521739130434782,0.003105590062111801,0.0,0.003105590062111801,12888.021739130434,0.3165735567970205,74.9,62.56983240223464,95.2,35583,69.4213
609760,CARVER MILITARY HS,170993000671,671,Carver Military Academy High School,1709930,41.656534,-87.589046,17031540102,0.6759999999999999,123223.22,0.9372384937238494,0.05230125523012552,0.0020920502092050207,0.0,0.11506276150627615,11424.746861924687,0.5660869565217391,36.2,49.826086956521735,72.3,15660,68.6421
609692,SIMEON HS,170993000758,758,Simeon Career Academy High School,1709930,41.74549,-87.634742,17031842400,0.667,91540.92253521127,0.9078651685393259,0.05318352059925094,0.00149812734082397,0.0,0.0,9343.949063670412,0.21803921568627452,73.9,71.52941176470588,77.9,28821,69.79639999999999
609719,LAKE VIEW HS,170993000941,941,Lake View High School,1709930,41.955475,-87.668633,17031060100,0.662,76190.29714285715,0.8113750899928006,0.06299496040316775,0.003599712023038157,0.0014398848092152627,0.18286537077033838,8983.530597552195,0.030969845150774247,94.7,91.11654441727792,98.4,62577,70.3412
609728,ROOSEVELT HS,170993001093,1093,Roosevelt High School,1709930,41.964989,-87.714552,17031140702,0.6609999999999999,72587.43589743589,0.9717925386715196,0.07097361237488627,0.0018198362147406734,0.0018198362147406734,0.08826205641492266,11216.39399454049,0.1587378640776699,76.8,68.59223300970874,93.0,28096,71.6599
609725,MORGAN PARK HS,170993001002,1002,Morgan Park High School,1709930,41.692187,-87.665682,17031750500,0.655,89711.72727272728,0.8827694728560189,0.06490952006294257,0.0015735641227380016,0.0007867820613690008,0.06608969315499606,10621.726986624704,0.15668423574508863,76.6,53.80929563967417,88.9,35894,68.9847
609715,KELLY HS,170993000920,920,Kelly High School,1709930,41.818178,-87.694838,17031580501,0.647,80379.53278688525,0.955579058699101,0.06451612903225806,0.0021152829190904283,0.0,0.088841882601798,10969.237969328398,0.2820884699057288,72.3,62.94416243654823,91.2,23895,70.9734
609711,HARPER HS,170993000852,852,Harper High School,1709930,41.775322,-87.669837,17031671300,0.639,142387.5125,0.9776119402985075,0.07462686567164178,0.007462686567164179,0.007462686567164179,0.0,26990.082089552237,0.45544554455445546,75.6,48.18481848184818,69.3,20599,70.0134
609723,MARSHALL HS,170993000972,972,Marshall Metropolitan High School,1709930,41.878873,-87.707189,17031271300,0.632,82690.95535714286,0.9648093841642229,0.08211143695014662,0.0,0.0,0.06451612903225806,16977.240469208213,0.43333333333333335,45.3,65.83333333333333,83.1,24415,72.2265
609764,JUAREZ HS,170993000722,722,Juarez Community Academy High School,1709930,41.852914,-87.66456,17031310700,0.628,70622.71818181819,0.9677047289504037,0.06343713956170703,0.0028835063437139563,0.0,0.10553633217993079,8760.969434832756,0.1485148514851485,73.8,75.24752475247524,94.7,22589,70.56569999999999
609710,HARLAN HS,170993000851,851,Harlan Community Academy High School,1709930,41.71875,-87.621348,17031490500,0.623,98013.0925925926,0.9559585492227979,0.06994818652849741,0.0025906735751295338,0.0,0.0,17805.168393782384,0.25925925925925924,84.9,74.62277091906722,79.7,25455,68.8012
610394,UPLIFT HS,170993005787,5787,Uplift Community High School,1709930,41.965948,-87.65217,17031031501,0.61,86978.6768292683,0.9421487603305785,0.08471074380165289,0.004132231404958678,0.0,0.0,16439.173553719007,0.38907657657657657,55.8,66.0472972972973,88.5,26314,70.4863
609780,MARINE LEADERSHIP AT AMES HS,170993002618,2618,Marine Leadership Academy - Ames,1709930,41.916146,-87.722135,17031222900,0.5920000000000001,87411.84545454546,0.9664351851851852,0.06365740740740741,0.003472222222222222,0.0,0.11342592592592593,9870.47800925926,0.24,81.6,77.66666666666666,96.0,23850,72.1508
609729,SCHURZ HS,170993001111,1111,Schurz High School,1709930,41.947454,-87.735529,17031161100,0.59,74707.21929824562,0.9275445658424382,0.0655549166187464,0.0023001725129384704,0.0023001725129384704,0.10235767682576193,10609.486486486487,0.07506702412868632,98.2,80.02680965147452,98.7,63565,72.2578
609698,BOGAN HS,170993000626,626,Bogan High School,1709930,41.748598,-87.720583,17031700401,0.581,76077.83035714286,0.9206145966709347,0.07170294494238157,0.0012804097311139564,0.002560819462227913,0.0,11725.841229193342,0.22347872913301023,85.0,74.31340872374797,92.0,32458,70.2741
400091,CHICAGO TECH HS,170993006076,6076,Chicago Technology Academy High School,1709930,41.863183,-87.659626,17031842900,0.564,97258.52173913043,0.9291666666666667,0.09583333333333334,0.004166666666666667,0.0,0.15416666666666667,13916.158333333333,0.37369337979094075,63.7,46.86411149825784,92.8,24038,70.8892
609750,SIMPSON HS,170993004383,4383,Simpson Academy High School for Young Women,1709930,41.864477,-87.668483,17031842900,0.55,52820.197916666664,0.8809523809523809,0.2857142857142857,0.023809523809523808,0.0,0.0,44675.04761904762,0.37369337979094075,63.7,46.86411149825784,92.8,24038,70.8892
609733,SULLIVAN HS,170993001149,1149,Sullivan High School,1709930,42.002831,-87.668928,17031830600,0.564,75386.51030927835,0.946058091286307,0.06708160442600276,0.0027662517289073307,0.004149377593360996,0.030428769017980636,10236.639004149378,0.20717344753747324,80.8,79.55032119914347,94.1,29520,71.0577
609708,FOREMAN HS,170993000799,799,Foreman High School,1709930,41.939595,-87.753937,17031151001,0.546,83050.40384615384,0.9659090909090909,0.06565656565656566,0.0025252525252525255,0.0,0.01893939393939394,13475.24116161616,0.19683257918552036,80.2,64.02714932126696,94.7,30292,72.63640000000001
609761,CORLISS HS,170993001072,1072,Corliss High School,1709930,41.706533,-87.602607,17031500200,0.526,86067.59,0.867741935483871,0.08064516129032258,0.0032258064516129032,0.0032258064516129032,0.23548387096774193,17871.429032258064,0.5822784810126582,67.6,58.22784810126582,80.5,24637,68.5259
609676,DUNBAR HS,170993000588,588,Dunbar Vocational Career Academy High School,1709930,41.839591,-87.618741,17031839200,0.517,81435.93571428572,0.9562363238512035,0.07658643326039387,0.002188183807439825,0.010940919037199124,0.0,17146.995623632385,0.2143864598025388,77.8,75.66995768688294,90.9,28500,69.6054
