crdc_id,ncessch,year,fips,leaid,enrollment_crdc,teachers_certified_fte_crdc,counselors_fte_crdc,law_enforcement_fte_crdc,salaries_crdc,enrl_AP_crdc,enrl_AP_science_crdc,enrl_AP_math_crdc,enrl_AP_other_crdc,enrl_AP_language_crdc
172049002314,172049002314,2017,Illinois,1720490,352,24.000,0.000,0.000,1477381.625,0,0,0,0,0
172049002315,172049002315,2017,Illinois,1720490,629,46.600,2.000,0.000,3331556.250,153,43,32,129,0
172049002316,172049002316,2017,Illinois,1720490,474,37.060,0.000,0.000,2988632.250,0,0,0,0,0
172049002318,172049002318,2017,Illinois,1720490,407,28.000,0.000,0.000,2362191.250,0,0,0,0,0
172055002319,172055002319,2017,Illinois,1720550,239,13.000,0.000,0.000,723891.000,0,0,0,0,0
172055002320,172055002320,2017,Illinois,1720550,343,18.000,1.000,0.000,1167070.000,0,0,0,0,0
172055002321,172055002321,2017,Illinois,1720550,162,9.000,0.000,0.000,601322.000,0,0,0,0,0
172055002322,172055002322,2017,Illinois,1720550,316,16.000,0.000,0.000,820580.000,0,0,0,0,0
172058002323,172058002323,2017,Illinois,1720580,488,25.000,0.000,0.000,1533286.875,0,0,0,0,0
172058002325,172058002325,2017,Illinois,1720580,577,30.000,1.000,0.000,1963870.750,0,0,0,0,0
172058002326,172058002326,2017,Illinois,1720580,709,45.000,1.000,0.000,2327294.500,0,0,0,0,0
172058002327,172058002327,2017,Illinois,1720580,372,25.000,0.000,0.000,1452209.875,0,0,0,0,0
172058002328,172058002328,2017,Illinois,1720580,241,12.000,0.000,0.000,845871.250,0,0,0,0,0
172058002331,172058002331,2017,Illinois,1720580,683,39.000,1.000,0.000,1920157.375,0,0,0,0,0
172058002332,172058002332,2017,Illinois,1720580,350,16.000,0.000,0.000,817808.750,0,0,0,0,0
172058002333,172058002333,2017,Illinois,1720580,876,66.000,0.000,0.000,3393416.000,0,0,0,0,0
172058002334,172058002334,2017,Illinois,1720580,1174,76.000,2.000,0.000,3832058.750,0,0,0,0,0
172058002337,172058002337,2017,Illinois,1720580,344,18.000,0.000,0.000,-2.000,0,0,0,0,0
172058002340,172058002340,2017,Illinois,1720580,586,31.000,1.000,0.000,1619366.125,0,0,0,0,0
172058002344,172058002344,2017,Illinois,1720580,345,22.000,0.000,0.000,1173551.375,0,0,0,0,0
172058002345,172058002345,2017,Illinois,1720580,431,30.000,0.000,0.000,1525038.125,0,0,0,0,0
172058002346,172058002346,2017,Illinois,1720580,459,23.000,0.000,0.000,1411785.250,0,0,0,0,0
172058002347,172058002347,2017,Illinois,1720580,414,26.000,0.000,0.000,1358106.625,0,0,0,0,0
172058002348,172058002348,2017,Illinois,1720580,833,56.000,0.000,0.000,2942169.750,0,0,0,0,0
172058004928,172058004928,2017,Illinois,1720580,393,20.000,0.000,0.000,1256791.125,0,0,0,0,0
172058004929,172058004929,2017,Illinois,1720580,48,0.000,0.000,0.000,0.000,0,0,0,0,0
172058005730,172058005730,2017,Illinois,1720580,783,48.000,0.000,0.000,2594611.750,0,0,0,0,0
172058005731,172058005731,2017,Illinois,1720580,661,39.000,0.000,0.000,1852836.875,0,0,0,0,0
172058006191,172058006191,2017,Illinois,1720580,628,37.000,1.000,0.000,1932372.125,0,0,0,0,0
172061002350,172061002350,2017,Illinois,1720610,3233,190.000,9.000,1.000,17964886.000,582,17,99,567,0
172061002352,172061002352,2017,Illinois,1720610,3330,168.500,9.000,1.000,16103280.000,778,147,92,715,0
172061005022,172061005022,2017,Illinois,1720610,52,6.000,0.550,1.000,1060534.375,0,0,0,0,0
172064002353,172064002353,2017,Illinois,1720640,426,28.000,0.000,0.000,1589515.875,0,0,0,0,0
172076000502,172076000502,2017,Illinois,1720760,343,15.150,0.000,0.000,-2.000,0,0,0,0,0
172076002357,172076002357,2017,Illinois,1720760,238,12.940,0.000,0.000,1378322.125,0,0,0,0,0
172076002358,172076002358,2017,Illinois,1720760,395,22.290,0.000,0.000,1581097.750,0,0,0,0,0
172076002362,172076002362,2017,Illinois,1720760,1232,82.590,4.000,3.000,7083925.000,236,56,35,205,0
172076002364,172076002364,2017,Illinois,1720760,220,16.440,0.000,0.000,1742641.625,0,0,0,0,0
172076002365,172076002365,2017,Illinois,1720760,438,25.630,0.000,0.000,3330312.750,0,0,0,0,0
172076002366,172076002366,2017,Illinois,1720760,571,36.030,0.000,0.000,2983923.000,0,0,0,0,0
172076002367,172076002367,2017,Illinois,1720760,266,18.770,0.000,0.000,1535777.375,0,0,0,0,0
172076005023,172076005023,2017,Illinois,1720760,689,67.640,3.000,3.000,4832845.000,0,0,0,0,0
172076005569,172076005569,2017,Illinois,1720760,538,34.620,0.000,0.000,2895135.250,0,0,0,0,0
172076006402,172076006402,2017,Illinois,1720760,73,26.850,0.000,2.000,3345980.500,0,0,0,0,0
172079002370,172079002370,2017,Illinois,1720790,114,9.000,0.500,0.000,557081.062,0,0,0,0,0
172079002371,172079002371,2017,Illinois,1720790,100,11.000,0.500,0.000,735303.375,0,0,0,0,0
172088002374,172088002374,2017,Illinois,1720880,471,35.000,0.000,0.000,2311874.750,0,0,0,0,0
172088002375,172088002375,2017,Illinois,1720880,539,38.000,0.000,0.000,2538575.750,0,0,0,0,0
172088004682,172088004682,2017,Illinois,1720880,586,44.000,0.000,0.000,2451162.500,0,0,0,0,0
172091002377,172091002377,2017,Illinois,1720910,102,13.000,0.000,0.000,758473.375,0,0,0,0,0
172097002378,172097002378,2017,Illinois,1720970,451,64.000,2.000,1.000,7488536.000,0,0,0,0,0
172100002379,172100002379,2017,Illinois,1721000,274,14.050,0.500,0.000,894440.125,0,0,0,0,0
172100002380,172100002380,2017,Illinois,1721000,390,25.520,2.500,0.000,1209849.125,0,0,0,0,0
172100002381,172100002381,2017,Illinois,1721000,236,16.050,0.500,0.000,920674.250,0,0,0,0,0
172100002382,172100002382,2017,Illinois,1721000,136,6.000,0.000,0.000,-2.000,0,0,0,0,0
172100002383,172100002383,2017,Illinois,1721000,600,30.750,1.000,0.000,1706692.500,0,0,0,0,0
172100002954,172100002954,2017,Illinois,1721000,108,9.300,0.000,0.000,499569.219,0,0,0,0,0
172100005610,172100005610,2017,Illinois,1721000,235,14.000,0.750,0.000,869949.125,0,0,0,0,0
172103002386,172103002386,2017,Illinois,1721030,466,33.700,0.000,0.000,2531306.500,0,0,0,0,0
172103002388,172103002388,2017,Illinois,1721030,308,15.400,0.000,0.000,1526988.750,0,0,0,0,0
172103003715,172103003715,2017,Illinois,1721030,646,45.800,1.000,0.000,4189826.500,0,0,0,0,0
172103003716,172103003716,2017,Illinois,1721030,397,31.000,0.000,0.000,2558165.250,0,0,0,0,0
172103003718,172103003718,2017,Illinois,1721030,437,33.300,0.000,0.000,2949941.000,0,0,0,0,0
172103004410,172103004410,2017,Illinois,1721030,423,32.900,0.000,0.000,2666779.250,0,0,0,0,0
172103005513,172103005513,2017,Illinois,1721030,591,43.300,1.000,0.000,3929481.500,0,0,0,0,0
172113002392,172113002392,2017,Illinois,1721130,77,12.500,0.000,0.000,610127.625,0,0,0,0,0
172118002397,172118002397,2017,Illinois,1721180,393,27.000,0.000,0.000,2042469.750,0,0,0,0,0
172118003821,172118003821,2017,Illinois,1721180,612,44.000,0.000,0.000,3700082.750,0,0,0,0,0
172118003822,172118003822,2017,Illinois,1721180,380,25.000,0.000,0.000,2291948.750,0,0,0,0,0
172118005428,172118005428,2017,Illinois,1721180,332,25.000,0.000,0.000,2101118.000,0,0,0,0,0
172127000294,172127000294,2017,Illinois,1721270,611,54.000,1.000,0.000,4496315.000,0,0,0,0,0
172127002398,172127002398,2017,Illinois,1721270,441,37.000,1.000,0.000,3002042.000,0,0,0,0,0
172127002399,172127002399,2017,Illinois,1721270,360,33.000,1.000,0.000,2718887.000,0,0,0,0,0
172127002402,172127002402,2017,Illinois,1721270,575,54.000,1.000,0.000,4216667.000,0,0,0,0,0
172127003424,172127003424,2017,Illinois,1721270,547,44.000,1.000,0.000,4143568.000,0,0,0,0,0
172127005174,172127005174,2017,Illinois,1721270,412,36.000,1.000,0.000,2821870.000,0,0,0,0,0
172127005282,172127005282,2017,Illinois,1721270,513,43.000,1.000,0.000,3319621.000,0,0,0,0,0
172130002403,172130002403,2017,Illinois,1721300,165,13.500,1.000,0.000,729472.000,7,0,7,0,0
172130004685,172130004685,2017,Illinois,1721300,349,27.000,1.000,0.000,1379250.625,0,0,0,0,0
172139002406,172139002406,2017,Illinois,1721390,332,20.330,0.000,0.000,1169900.000,0,0,0,0,0
172139002407,172139002407,2017,Illinois,1721390,380,24.160,0.000,0.000,1193482.000,0,0,0,0,0
172139002408,172139002408,2017,Illinois,1721390,363,24.670,0.000,0.000,1091985.000,0,0,0,0,0
172142002410,172142002410,2017,Illinois,1721420,548,52.000,0.000,0.000,4263632.500,0,0,0,0,0
172145002411,172145002411,2017,Illinois,1721450,487,41.000,1.000,0.000,3269299.500,0,0,0,0,0
172145002413,172145002413,2017,Illinois,1721450,440,41.000,0.000,0.000,3322756.750,0,0,0,0,0
172145002414,172145002414,2017,Illinois,1721450,462,34.000,0.000,0.000,2718663.250,0,0,0,0,0
172151002419,172151002419,2017,Illinois,1721510,191,15.000,0.000,0.000,766659.000,0,0,0,0,0
172160002420,172160002420,2017,Illinois,1721600,445,46.000,0.000,0.000,3127806.500,0,0,0,0,0
172160002421,172160002421,2017,Illinois,1721600,534,49.000,0.000,0.000,3441779.250,0,0,0,0,0
172160002422,172160002422,2017,Illinois,1721600,543,50.000,0.000,0.000,3822959.500,0,0,0,0,0
172160002423,172160002423,2017,Illinois,1721600,598,42.000,0.000,0.000,3042332.750,0,0,0,0,0
172160002424,172160002424,2017,Illinois,1721600,699,56.000,0.000,0.000,4268077.500,0,0,0,0,0
172160005976,172160005976,2017,Illinois,1721600,304,17.660,0.000,0.000,1848660.875,0,0,0,0,0
172163002425,172163002425,2017,Illinois,1721630,204,21.200,0.000,0.000,2276216.000,0,0,0,0,0
172163002426,172163002426,2017,Illinois,1721630,278,26.900,0.000,0.000,2908542.000,0,0,0,0,0
172163002427,172163002427,2017,Illinois,1721630,250,23.800,0.000,0.000,2489997.000,0,0,0,0,0
172163002428,172163002428,2017,Illinois,1721630,327,22.200,0.000,0.000,2725736.000,0,0,0,0,0
172163002429,172163002429,2017,Illinois,1721630,317,27.700,0.000,0.000,3087508.000,0,0,0,0,0
172168002433,172168002433,2017,Illinois,1721680,45,6.720,0.250,0.000,439173.719,0,0,0,0,0
172168002434,172168002434,2017,Illinois,1721680,84,9.990,0.500,0.000,628842.438,0,0,0,0,0
172168002435,172168002435,2017,Illinois,1721680,92,9.280,0.250,0.000,506613.844,0,0,0,0,0
172172002444,172172002444,2017,Illinois,1721720,327,35.500,0.000,0.000,3437486.500,0,0,0,0,0
172172006073,172172006073,2017,Illinois,1721720,558,51.500,0.000,0.000,4696196.000,0,0,0,0,0
172175002447,172175002447,2017,Illinois,1721750,295,31.680,0.000,0.000,2935408.250,0,0,0,0,0
172175002449,172175002449,2017,Illinois,1721750,440,44.430,0.000,0.000,4372588.000,0,0,0,0,0
172175002450,172175002450,2017,Illinois,1721750,280,31.100,0.000,0.000,3053217.250,0,0,0,0,0
172175002451,172175002451,2017,Illinois,1721750,224,24.560,0.000,0.000,2587671.250,0,0,0,0,0
172175005830,172175005830,2017,Illinois,1721750,406,40.930,0.000,0.000,4372588.000,0,0,0,0,0
172178002452,172178002452,2017,Illinois,1721780,1561,142.300,7.000,0.000,25127454.000,706,280,247,620,0
172184002454,172184002454,2017,Illinois,1721840,2598,150.100,10.000,2.000,18644190.000,1168,293,300,1091,0
172187002457,172187002457,2017,Illinois,1721870,642,45.080,0.000,0.000,3077440.500,0,0,0,0,0
172187002459,172187002459,2017,Illinois,1721870,634,41.950,0.000,0.000,3101041.250,0,0,0,0,0
172187003657,172187003657,2017,Illinois,1721870,610,38.990,0.000,0.000,2905489.250,0,0,0,0,0
172187004809,172187004809,2017,Illinois,1721870,642,43.080,0.000,0.000,2931273.000,0,0,0,0,0
172190000517,172190000517,2017,Illinois,1721900,581,52.700,1.000,0.000,4872949.500,0,0,0,0,0
172190000518,172190000518,2017,Illinois,1721900,575,39.700,0.000,0.000,3685684.250,0,0,0,0,0
172190002460,172190002460,2017,Illinois,1721900,1869,140.400,7.000,0.000,12587646.000,512,296,215,296,0
172190002461,172190002461,2017,Illinois,1721900,715,74.900,1.000,0.000,5518279.000,0,0,0,0,0
172190002462,172190002462,2017,Illinois,1721900,557,48.220,0.000,0.000,4521855.000,0,0,0,0,0
172190002464,172190002464,2017,Illinois,1721900,391,33.710,0.000,0.000,3289078.250,0,0,0,0,0
172190004411,172190004411,2017,Illinois,1721900,366,35.100,0.000,0.000,3385323.750,0,0,0,0,0
172190005713,172190005713,2017,Illinois,1721900,585,40.600,0.000,0.000,3594823.750,0,0,0,0,0
172202002467,172202002467,2017,Illinois,1722020,607,30.000,0.000,0.000,2550808.000,0,0,0,0,0
172202002468,172202002468,2017,Illinois,1722020,527,31.000,0.000,0.000,2534508.000,0,0,0,0,0
172202002470,172202002470,2017,Illinois,1722020,959,53.000,0.000,0.000,3786868.500,0,0,0,0,0
172202002471,172202002471,2017,Illinois,1722020,461,27.000,0.000,0.000,2180822.000,0,0,0,0,0
172202002568,172202002568,2017,Illinois,1722020,119,9.000,0.000,0.000,1129196.000,0,0,0,0,0
172205002473,172205002473,2017,Illinois,1722050,275,34.000,1.500,0.000,3671708.000,0,0,0,0,0
172205003328,172205003328,2017,Illinois,1722050,136,9.000,0.500,0.000,1223903.000,0,0,0,0,0
172208002477,172208002477,2017,Illinois,1722080,301,18.340,0.000,0.000,1009512.375,0,0,0,0,0
172208002478,172208002478,2017,Illinois,1722080,618,44.660,0.000,0.000,2376531.500,0,0,0,0,0
172211002481,172211002481,2017,Illinois,1722110,1218,86.700,5.000,1.000,7535078.000,181,15,28,168,0
172213002482,172213002482,2017,Illinois,1722130,347,17.500,0.000,0.000,898950.500,0,0,0,0,0
172213005283,172213005283,2017,Illinois,1722130,402,28.500,1.000,0.000,1483626.500,0,0,0,0,0
172213005430,172213005430,2017,Illinois,1722130,208,14.500,0.000,0.000,692067.750,0,0,0,0,0
172215002488,172215002488,2017,Illinois,1722150,339,32.000,1.000,0.000,1497471.000,0,0,0,0,0
172215002492,172215002492,2017,Illinois,1722150,264,24.000,1.000,0.000,1056802.000,0,0,0,0,0
172215004560,172215004560,2017,Illinois,1722150,584,48.000,1.000,0.000,1901863.000,0,0,0,0,0
172230002497,172230002497,2017,Illinois,1722300,305,24.500,1.000,0.000,1389540.750,0,0,0,0,0
172230002498,172230002498,2017,Illinois,1722300,265,28.000,1.000,0.000,1930991.250,0,0,0,0,0
172235002503,172235002503,2017,Illinois,1722350,96,9.000,0.500,0.000,502208.531,0,0,0,0,0
172235002504,172235002504,2017,Illinois,1722350,97,9.000,0.500,0.000,558373.062,0,0,0,0,0
172250002508,172250002508,2017,Illinois,1722500,1394,91.500,5.000,1.000,8263112.500,524,184,112,390,0
172253002509,172253002509,2017,Illinois,1722530,418,27.710,0.000,0.000,1196773.125,0,0,0,0,0
172253002510,172253002510,2017,Illinois,1722530,240,18.370,1.000,0.000,1184388.375,0,0,0,0,0
172253002511,172253002511,2017,Illinois,1722530,182,13.250,0.000,0.000,864923.875,0,0,0,0,0
172262002513,172262002513,2017,Illinois,1722620,474,62.000,1.000,0.000,513569.375,0,0,0,0,0
172262002514,172262002514,2017,Illinois,1722620,474,62.000,1.000,0.000,1528367.500,0,0,0,0,0
172262004698,172262004698,2017,Illinois,1722620,474,62.000,1.000,0.000,1994160.500,0,0,0,0,0
172271002518,172271002518,2017,Illinois,1722710,114,6.000,0.000,0.000,561723.000,0,0,0,0,0
172271002519,172271002519,2017,Illinois,1722710,144,11.500,1.000,0.000,849937.000,17,0,16,0,0
172271004699,172271004699,2017,Illinois,1722710,260,22.000,0.000,0.000,1413399.000,0,0,0,0,0
172274002520,172274002520,2017,Illinois,1722740,1856,118.400,8.000,1.000,12604173.000,601,130,89,574,0
172274002522,172274002522,2017,Illinois,1722740,1581,111.200,8.000,1.000,11509032.000,434,133,74,403,0
172277002523,172277002523,2017,Illinois,1722770,319,24.710,1.000,0.000,1330263.375,0,0,0,0,0
172277002524,172277002524,2017,Illinois,1722770,285,24.600,1.000,0.000,1330263.375,17,0,0,17,0
172280002525,172280002525,2017,Illinois,1722800,492,43.200,0.000,0.200,4033701.000,0,0,0,0,0
172280002527,172280002527,2017,Illinois,1722800,397,31.300,0.000,0.200,2842688.000,0,0,0,0,0
172280002528,172280002528,2017,Illinois,1722800,286,26.500,0.000,0.200,2359981.000,0,0,0,0,0
172280002529,172280002529,2017,Illinois,1722800,859,69.000,0.000,0.200,6097466.000,0,0,0,0,0
172280005318,172280005318,2017,Illinois,1722800,255,22.500,0.000,0.200,2104560.000,0,0,0,0,0
172283002531,172283002531,2017,Illinois,1722830,1971,133.800,8.000,1.000,18549782.000,783,247,209,745,0
172283004092,172283004092,2017,Illinois,1722830,1423,99.700,6.000,1.000,14179000.000,549,158,125,522,0
172286002532,172286002532,2017,Illinois,1722860,148,11.500,0.000,0.000,503306.250,0,0,0,0,0
172287002533,172287002533,2017,Illinois,1722870,84,10.250,0.500,0.000,222753.500,0,0,0,0,0
172287004701,172287004701,2017,Illinois,1722870,179,20.750,0.500,0.000,1285202.750,0,0,0,0,0
172292002534,172292002534,2017,Illinois,1722920,194,11.000,0.000,0.000,770121.000,0,0,0,0,0
172295002535,172295002535,2017,Illinois,1722950,997,59.500,4.000,1.000,4982432.500,34,0,34,0,0
172295006049,172295006049,2017,Illinois,1722950,32,3.000,0.000,0.000,168639.000,0,0,0,0,0
172298002536,172298002536,2017,Illinois,1722980,95,5.810,0.000,0.000,323624.000,0,0,0,0,0
172298002537,172298002537,2017,Illinois,1722980,191,20.000,1.000,0.000,1412578.000,0,0,0,0,0
172298002539,172298002539,2017,Illinois,1722980,360,28.000,1.000,0.000,1886264.000,0,0,0,0,0
172298002540,172298002540,2017,Illinois,1722980,261,15.820,0.000,0.000,1098449.000,0,0,0,0,0
172298002541,172298002541,2017,Illinois,1722980,243,14.000,0.000,0.000,996521.000,0,0,0,0,0
172305002542,172305002542,2017,Illinois,1723050,753,59.000,2.000,1.000,5644015.500,0,0,0,0,0
172307002543,172307002543,2017,Illinois,1723070,2145,157.800,8.000,0.000,12369263.000,817,141,139,762,0
172307002544,172307002544,2017,Illinois,1723070,2889,137.800,10.000,0.000,14281368.000,1052,246,246,978,0
172307006062,172307006062,2017,Illinois,1723070,1910,96.200,7.000,0.000,9415253.000,640,49,132,595,0
172309000103,172309000103,2017,Illinois,1723090,611,51.900,0.000,0.000,4491624.000,0,0,0,0,0
172309002545,172309002545,2017,Illinois,1723090,667,67.000,0.000,0.000,5743031.000,0,0,0,0,0
172309002547,172309002547,2017,Illinois,1723090,532,48.000,0.000,0.000,4422497.500,0,0,0,0,0
172310002549,172310002549,2017,Illinois,1723100,407,38.000,0.000,0.000,4272108.000,0,0,0,0,0
172310002550,172310002550,2017,Illinois,1723100,395,32.000,0.000,0.000,3196861.750,0,0,0,0,0
172310002551,172310002551,2017,Illinois,1723100,410,31.500,0.000,0.000,3361707.000,0,0,0,0,0
172316002552,172316002552,2017,Illinois,1723160,112,12.000,0.000,0.000,571887.188,0,0,0,0,0
172320002553,172320002553,2017,Illinois,1723200,482,42.600,2.000,1.000,4909605.000,125,59,36,96,0
172320002554,172320002554,2017,Illinois,1723200,312,31.000,1.000,0.000,3388754.500,0,0,0,0,0
172320002556,172320002556,2017,Illinois,1723200,402,32.600,0.000,0.000,3486870.500,0,0,0,0,0
172320002557,172320002557,2017,Illinois,1723200,251,20.650,0.000,0.000,2193902.500,0,0,0,0,0
172325001146,172325001146,2017,Illinois,1723250,111,3.000,0.000,0.000,-2.000,0,0,0,0,0
172325002558,172325002558,2017,Illinois,1723250,181,10.000,0.330,0.000,591096.000,0,0,0,0,0
172325002559,172325002559,2017,Illinois,1723250,334,20.000,1.000,0.000,1484426.000,0,0,0,0,0
172325002560,172325002560,2017,Illinois,1723250,395,24.000,1.000,0.000,1722726.000,12,0,0,12,0
172325002561,172325002561,2017,Illinois,1723250,183,14.000,0.330,0.000,1055624.000,0,0,0,0,0
172325002563,172325002563,2017,Illinois,1723250,215,11.000,0.330,0.000,702917.000,0,0,0,0,0
172335002571,172335002571,2017,Illinois,1723350,3774,238.000,12.000,2.000,19119482.000,856,247,196,630,0
172346000104,172346000104,2017,Illinois,1723460,1055,104.120,3.000,0.000,9570018.000,0,0,0,0,0
172346000107,172346000107,2017,Illinois,1723460,490,48.000,0.000,0.000,3917353.500,0,0,0,0,0
172346002575,172346002575,2017,Illinois,1723460,352,24.000,0.000,0.000,2151761.500,0,0,0,0,0
172346002576,172346002576,2017,Illinois,1723460,419,38.500,0.000,0.000,3378607.750,0,0,0,0,0
172346002577,172346002577,2017,Illinois,1723460,266,27.000,0.000,0.000,2778180.500,0,0,0,0,0
172346002580,172346002580,2017,Illinois,1723460,261,33.000,0.000,0.000,2895395.500,0,0,0,0,0
172346002583,172346002583,2017,Illinois,1723460,278,60.500,0.000,0.000,3963089.750,0,0,0,0,0
172364002587,172364002587,2017,Illinois,1723640,128,2.500,0.340,0.340,206610.703,0,0,0,0,0
172364004710,172364004710,2017,Illinois,1723640,72,5.500,0.330,0.330,321086.375,0,0,0,0,0
172364004711,172364004711,2017,Illinois,1723640,25,2.500,0.330,0.330,238308.703,0,0,0,0,0
172370002590,172370002590,2017,Illinois,1723700,73,9.500,0.000,0.000,430940.719,0,0,0,0,0
172373001008,172373001008,2017,Illinois,1723730,581,46.500,0.000,0.000,3102265.500,0,0,0,0,0
172373001035,172373001035,2017,Illinois,1723730,282,21.500,0.000,0.000,1629726.375,0,0,0,0,0
172373002592,172373002592,2017,Illinois,1723730,294,23.000,0.000,0.000,1799828.500,0,0,0,0,0
172373004931,172373004931,2017,Illinois,1723730,315,28.000,0.000,0.000,1461005.250,0,0,0,0,0
172385002595,172385002595,2017,Illinois,1723850,295,31.000,0.000,0.000,1401990.875,0,0,0,0,0
172385002597,172385002597,2017,Illinois,1723850,297,32.000,0.000,0.000,1736267.875,0,0,0,0,0
172385002598,172385002598,2017,Illinois,1723850,286,25.000,0.000,0.000,2213159.500,0,0,0,0,0
172385002599,172385002599,2017,Illinois,1723850,543,50.000,0.000,0.000,2307817.000,0,0,0,0,0
172385002600,172385002600,2017,Illinois,1723850,738,70.000,0.000,0.000,3181164.750,0,0,0,0,0
172385003902,172385003902,2017,Illinois,1723850,318,36.000,0.000,0.000,1282167.250,0,0,0,0,0
172388002601,172388002601,2017,Illinois,1723880,4002,272.400,16.000,1.000,36154092.000,1323,617,331,1135,0
172392001701,172392001701,2017,Illinois,1723920,320,22.000,1.000,1.000,1434551.125,0,0,0,0,0
172392002605,172392002605,2017,Illinois,1723920,415,29.000,1.000,0.000,1886348.125,0,0,0,0,0
172392002607,172392002607,2017,Illinois,1723920,607,42.000,1.000,0.000,2394897.000,0,0,0,0,0
172392002609,172392002609,2017,Illinois,1723920,127,5.000,0.000,0.000,-2.000,0,0,0,0,0
172392002611,172392002611,2017,Illinois,1723920,588,37.360,2.000,1.000,2929253.000,62,16,24,47,0
172397002622,172397002622,2017,Illinois,1723970,169,14.000,0.000,0.000,981644.312,0,0,0,0,0
172397005633,172397005633,2017,Illinois,1723970,22,5.000,0.000,0.000,467800.938,0,0,0,0,0
172397006213,172397006213,2017,Illinois,1723970,385,28.000,0.000,0.000,1541670.875,0,0,0,0,0
172397006234,172397006234,2017,Illinois,1723970,149,10.000,0.000,0.000,679107.812,0,0,0,0,0
172400002623,172400002623,2017,Illinois,1724000,478,35.900,0.000,0.000,3455889.000,0,0,0,0,0
172400002624,172400002624,2017,Illinois,1724000,488,33.900,0.000,0.000,2994979.000,0,0,0,0,0
172400002625,172400002625,2017,Illinois,1724000,478,31.500,0.000,0.000,2848133.000,0,0,0,0,0
172406000683,172406000683,2017,Illinois,1724060,284,15.030,0.000,0.000,1366309.500,0,0,0,0,0
172406002626,172406002626,2017,Illinois,1724060,718,42.000,0.000,0.000,2678701.750,0,0,0,0,0
172406002627,172406002627,2017,Illinois,1724060,917,45.440,0.000,0.000,3318577.750,207,128,67,121,0
172406002628,172406002628,2017,Illinois,1724060,755,34.420,0.000,0.000,2481222.000,0,0,0,0,0
172406002629,172406002629,2017,Illinois,1724060,454,32.200,0.000,0.000,1777070.625,0,0,0,0,0
172409005030,172409005030,2017,Illinois,1724090,1818,134.000,7.000,1.000,16634186.000,690,252,135,659,0
172409005031,172409005031,2017,Illinois,1724090,2435,158.000,10.000,1.000,21183166.000,926,370,216,858,0
172409005032,172409005032,2017,Illinois,1724090,2106,145.830,9.000,1.000,19066234.000,849,271,102,815,0
172409005034,172409005034,2017,Illinois,1724090,29,4.000,0.000,0.000,14491.290,0,0,0,0,0
172412002635,172412002635,2017,Illinois,1724120,112,9.000,0.000,0.000,788000.000,0,0,0,0,0
172427001557,172427001557,2017,Illinois,1724270,480,30.000,0.000,0.000,2321057.000,0,0,0,0,0
172427002639,172427002639,2017,Illinois,1724270,499,27.000,0.000,0.000,2038914.000,0,0,0,0,0
172427005857,172427005857,2017,Illinois,1724270,482,28.000,0.000,0.000,2294047.000,0,0,0,0,0
172433002641,172433002641,2017,Illinois,1724330,62,12.000,0.000,0.000,1775050.000,0,0,0,0,0
172433002642,172433002642,2017,Illinois,1724330,895,65.000,0.000,0.000,5398738.000,0,0,0,0,0
172433002643,172433002643,2017,Illinois,1724330,619,53.000,0.000,0.000,4202198.000,0,0,0,0,0
172433002644,172433002644,2017,Illinois,1724330,469,38.000,0.000,0.000,3424961.000,0,0,0,0,0
172433002645,172433002645,2017,Illinois,1724330,529,44.000,0.000,0.000,3606634.000,0,0,0,0,0
172433006324,172433006324,2017,Illinois,1724330,192,12.000,0.000,0.000,-2.000,0,0,0,0,0
172439002646,172439002646,2017,Illinois,1724390,568,48.000,0.000,0.000,2588268.000,0,0,0,0,0
172439002647,172439002647,2017,Illinois,1724390,673,43.700,2.000,0.000,2584893.250,65,25,9,51,0
172439002648,172439002648,2017,Illinois,1724390,598,41.300,1.000,0.000,2373108.250,0,0,0,0,0
172442002649,172442002649,2017,Illinois,1724420,384,39.900,0.000,0.000,4121373.000,0,0,0,0,0
172442002650,172442002650,2017,Illinois,1724420,420,39.000,0.000,0.000,3774070.000,0,0,0,0,0
172442002651,172442002651,2017,Illinois,1724420,375,31.900,0.000,0.000,3215582.000,0,0,0,0,0
172448002655,172448002655,2017,Illinois,1724480,1315,85.060,5.000,1.000,7667899.000,313,93,118,251,0
172448002910,172448002910,2017,Illinois,1724480,503,36.000,0.000,0.000,2803591.250,0,0,0,0,0
172448005035,172448005035,2017,Illinois,1724480,1111,71.000,3.000,0.000,5721038.500,0,0,0,0,0
172448005036,172448005036,2017,Illinois,1724480,468,33.000,0.000,0.000,2552898.500,0,0,0,0,0
172448005617,172448005617,2017,Illinois,1724480,515,33.500,0.000,0.000,2629048.750,0,0,0,0,0
172448005618,172448005618,2017,Illinois,1724480,510,38.000,0.000,0.000,2760436.750,0,0,0,0,0
172457002661,172457002661,2017,Illinois,1724570,688,48.000,3.000,0.500,4252600.000,151,22,50,79,0
172460002662,172460002662,2017,Illinois,1724600,237,17.000,0.000,0.000,792957.812,0,0,0,0,0
172460002663,172460002663,2017,Illinois,1724600,427,24.000,0.000,0.000,908057.812,0,0,0,0,0
172460002664,172460002664,2017,Illinois,1724600,510,34.000,0.000,0.000,1853911.000,0,0,0,0,0
172460002665,172460002665,2017,Illinois,1724600,268,17.000,0.000,0.000,979034.500,0,0,0,0,0
172460002666,172460002666,2017,Illinois,1724600,1029,69.500,4.000,0.000,4418519.500,255,46,43,165,0
